asset_id,source_path,normalized_path,sha256,duplicate_of,file_name,extension,file_size_bytes,width,height,part_number,part_number_source,recognition_confidence,product_description,category,image_quality,visible_flaws,suggested_edit_prompt,cat_fitment_status,cat_fitment_summary,cat_fitment_sources,selected_for_site,web_asset_path
ad5b861239e0,original assets/网站产品照片/大/IMG_20240809_105116.jpg,original assets/网站产品照片/大/IMG_20240809_105116.jpg,85b748cb983211f8bc73729c01a4204f3d98a7412247b5a081022e70df3693c9,,IMG_20240809_105116.jpg,.jpg,7241053,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
cd0910a627a2,original assets/网站产品照片/大/IMG_20240809_151916.jpg,original assets/网站产品照片/大/IMG_20240809_151916.jpg,2aea1d67a142ed84e9ed637716692cb9ef86e21d15e94ae1d659b52b9c4a2da3,original assets/网站产品照片/IMG_20240809_151916.jpg,IMG_20240809_151916.jpg,.jpg,5879441,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
5afd96613f94,original assets/网站产品照片/大/IMG_20240820_161132.jpg,original assets/网站产品照片/大/IMG_20240820_161132.jpg,4dd5261fd1cc12050b8f38ecc6718f1233380e0eaeff84bace77e580372ce942,original assets/网站产品照片/IMG_20240820_161132.jpg,IMG_20240820_161132.jpg,.jpg,7571934,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
41cfd8f8bc34,original assets/网站产品照片/大/IMG_20240902_150303.jpg,original assets/网站产品照片/大/IMG_20240902_150303.jpg,2f284b4275342b7d285c409f7cf8fb55a7e7b196c022867f434dc6893c404dfb,original assets/网站产品照片/IMG_20240902_150303.jpg,IMG_20240902_150303.jpg,.jpg,7701955,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
9f56ee358744,original assets/网站产品照片/大/IMG_20241203_163443.jpg,original assets/网站产品照片/大/IMG_20241203_163443.jpg,5ba9214f1aaf1e3014548e77b4e69a25cc9b10e1b6acf2d98b11167749eff630,original assets/网站产品照片/IMG_20241203_163443.jpg,IMG_20241203_163443.jpg,.jpg,8375413,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
3b28dc9d1520,original assets/网站产品照片/大/IMG_20241203_163503.jpg,original assets/网站产品照片/大/IMG_20241203_163503.jpg,05271ad573938c0435b205379c444a3fa53d430d146c45e425f9e34cb1a295a3,,IMG_20241203_163503.jpg,.jpg,733301921,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
fb244e4c9670,original assets/网站产品照片/大/IMG_20241206_094042.jpg,original assets/网站产品照片/大/IMG_20241206_094042.jpg,9ea2b6cccdc347f7a2560ef716ed5318af23c32f2851ab8073f132dee6bfdc6b,original assets/网站产品照片/IMG_20241206_094042.jpg,IMG_20241206_094042.jpg,.jpg,9089331,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
f87f39d1a6dc,original assets/网站产品照片/大/IMG_20241206_103021.jpg,original assets/网站产品照片/大/IMG_20241206_103021.jpg,a83b0da8056a650bcf77eca9069f25b708c49c97020c398ef1e3c7edec1f5fde,original assets/网站产品照片/IMG_20241206_103021.jpg,IMG_20241206_103021.jpg,.jpg,7081918,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
5d508b8ee4c2,original assets/网站产品照片/大/IMG_20241207_171140.jpg,original assets/网站产品照片/大/IMG_20241207_171140.jpg,984e4b8175ad3185064451e0afb08174af56cd8fddae90973594ffd57d96a8c1,,IMG_20241207_171140.jpg,.jpg,6373017,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
37ae7fe34146,original assets/网站产品照片/大/IMG_20241207_171153.jpg,original assets/网站产品照片/大/IMG_20241207_171153.jpg,87570960704774c7a35c1d607498814628dfdf2d41d7c8582a0f08977bc43997,,IMG_20241207_171153.jpg,.jpg,8077322,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
9b38cd53f650,original assets/网站产品照片/大/IMG_20241207_171221.jpg,original assets/网站产品照片/大/IMG_20241207_171221.jpg,3b87cea5e815756f7078d059a776f8ef9ecdca16a561927f514e897fa6992757,,IMG_20241207_171221.jpg,.jpg,9201735,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
6b996648be20,original assets/网站产品照片/大/IMG_20241214_150326.jpg,original assets/网站产品照片/大/IMG_20241214_150326.jpg,9873c27ba1531e5ed020a2d903ecc1ca368c2635a67e1ee62a86960abfe7c5b5,,IMG_20241214_150326.jpg,.jpg,6714274,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
88f119e6dba7,original assets/网站产品照片/大/IMG_20241214_151313.jpg,original assets/网站产品照片/大/IMG_20241214_151313.jpg,91a0f2f13f6b9909cc2efa79c6c23c7607316acc31060b1c27e403389b1f69ea,,IMG_20241214_151313.jpg,.jpg,6681298,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
30602adc5276,original assets/网站产品照片/大/IMG_20241224_165936.jpg,original assets/网站产品照片/大/IMG_20241224_165936.jpg,6cb3e01c35f7743bad1d65a72cc75e7e5bef6bb67779a04a6c98707253d7046d,,IMG_20241224_165936.jpg,.jpg,6809985,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
322575ca71df,original assets/网站产品照片/大/IMG_20241224_170104.jpg,original assets/网站产品照片/大/IMG_20241224_170104.jpg,e5fb5be35a307dad81747acd549a617b11bb9a2851a6b17db2116c50a4b4e2d7,,IMG_20241224_170104.jpg,.jpg,9079811,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
de073ca9fd79,original assets/网站产品照片/大/IMG_20241224_170439.jpg,original assets/网站产品照片/大/IMG_20241224_170439.jpg,c41f80e45e25022b448582761efa8670e0b43978780700c4b69c9cecd17400b1,,IMG_20241224_170439.jpg,.jpg,7138180,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
dbf983b6dca6,original assets/网站产品照片/大/IMG_20241224_170629.jpg,original assets/网站产品照片/大/IMG_20241224_170629.jpg,21006faeb8c0c64a6aac832231e5e9c5e3536778bf4f122a9b554758cb320793,,IMG_20241224_170629.jpg,.jpg,6920274,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
a77066b40458,original assets/网站产品照片/大/IMG_20241224_170655.jpg,original assets/网站产品照片/大/IMG_20241224_170655.jpg,6f301038004e58f45d07b9b1651e20eb8fa9126116cb7e6f5966a0799af4413f,,IMG_20241224_170655.jpg,.jpg,8805608,4608,3456,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
93f5fa236e00,original assets/网站产品照片/已选 (2).jpg,original assets/网站产品照片/已选 (2).jpg,bb577ad72f46712fe3109bf81ed2af9a81972ea305f64cbefe2810fd6d171f58,original assets/网站产品照片/大/IMG_20231213_152426.jpg,已选 (2).jpg,.jpg,5803829,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
b0c6545298c4,original assets/网站产品照片/已选.jpg,original assets/网站产品照片/已选.jpg,e5ef52bba51748b334d914787089ed497989eef5ce00f0126392821a7ee15ef4,original assets/网站产品照片/大/IMG_20240303_170719.jpg,已选.jpg,.jpg,6023226,3456,4608,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
031ca29c45d1,original assets/网站产品照片/微信图片_20251216102728.jpg,original assets/网站产品照片/微信图片_20251216102728.jpg,5e24036a59a7cf72b660e4cba53617beab6b5c38005d3b51bf21b1c35423396c,original assets/网站产品照片/1产品图汇总/290-2041活塞/微信图片_20251216102728.jpg,微信图片_20251216102728.jpg,.jpg,4183336,3072,4096,,none,unreadable,Product type requires visual review.,Needs Review,high,social app source name,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
e9b5407f8799,original assets/网站产品照片/微信图片_20260120175714.jpg,original assets/网站产品照片/微信图片_20260120175714.jpg,809f319a89c0defe25e9bf363d9809f7620d210c8842d82351b3a753bbeb2cf4,,微信图片_20260120175714.jpg,.jpg,3718578,3072,4096,,none,unreadable,Product type requires visual review.,Needs Review,high,social app source name,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
afde7e50913e,original assets/网站产品照片/微信图片_20260121162720.jpg,original assets/网站产品照片/微信图片_20260121162720.jpg,a6f5bd143c79e9eacb804a48f873d7a2af0d77e1781e9649173512e100c4cd61,,微信图片_20260121162720.jpg,.jpg,143482,1279,1706,,none,unreadable,Product type requires visual review.,Needs Review,medium,social app source name,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
6908e4cd2767,original assets/网站产品照片/抠图效果图/汇总/11.png,original assets/网站产品照片/抠图效果图/汇总/11.png,1456ce0f988fb8d218086afa2ba46584d8e982cabd5c9a7c0a974248ecfac5c5,.asset-staging/extracted/7-PNG/IMG_20231213_152426.png,11.png,.png,4799871,3378,3378,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
dda2c64d7185,original assets/网站产品照片/抠图效果图/汇总/14 (2).png,original assets/网站产品照片/抠图效果图/汇总/14 (2).png,f73efc3c684ae7774656026fd5c76d165566a9e178a864b621ec686f3c4a58c6,.asset-staging/extracted/7-PNG/微信图片_20260121124239_22_3.png,14 (2).png,.png,9817719,3424,3424,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
335b07bf5c64,original assets/网站产品照片/抠图效果图/汇总/14.png,original assets/网站产品照片/抠图效果图/汇总/14.png,52593d231ab52dda07c2a3ef6402a066e8bff0b27cb92b9e4a5ba0495f612b4e,.asset-staging/extracted/7-PNG/微信图片_20260121094536_3_2.png,14.png,.png,10629887,3716,3716,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
6ab1df9ed655,original assets/网站产品照片/抠图效果图/汇总/175-7852.png,original assets/网站产品照片/抠图效果图/汇总/175-7852.png,2f0450fbbf3044ab8077b1f486f899833f0b2403b688514ecdabd85186b16cc6,original assets/网站产品照片/1产品图汇总/175-7852.png,175-7852.png,.png,17373332,4758,4759,175-7852,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
9c713581b820,original assets/网站产品照片/抠图效果图/汇总/20R-0472 C4.4 PUMP AS.F INJ.jpg,original assets/网站产品照片/抠图效果图/汇总/20R-0472 C4.4 PUMP AS.F INJ.jpg,db2f65132c6b25d608a27b67a4e02829076a3874400cdbde65530bc6ba8e284c,original assets/网站产品照片/1产品图汇总/20R-0472 C4.4 PUMP AS.F INJ.jpg,20R-0472 C4.4 PUMP AS.F INJ.jpg,.jpg,44359,800,600,20R-0472,filename,high,Diesel engine component or related replacement part.,Engine Parts,low,low resolution,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
2bf235fb8c56,original assets/网站产品照片/抠图效果图/汇总/277-3259.png,original assets/网站产品照片/抠图效果图/汇总/277-3259.png,3da1fb98077a8e15252129d4bcbfeddfee259e209dad16e6c47a4cbcaf65ce32,original assets/网站产品照片/1产品图汇总/277-3259.png,277-3259.png,.png,973240,1500,1500,277-3259,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
be83a75b11ea,original assets/网站产品照片/抠图效果图/汇总/290-2041.jpg,original assets/网站产品照片/抠图效果图/汇总/290-2041.jpg,1dcfe1c1392a83f924a37ce3c7bb5cefcf5d74b5500c2f3c7764c6de0d752c52,original assets/网站产品照片/1产品图汇总/290-2041.jpg,290-2041.jpg,.jpg,4091219,3072,4096,290-2041,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
ecf1cf3e12da,original assets/网站产品照片/抠图效果图/汇总/315-9959 (2).png,original assets/网站产品照片/抠图效果图/汇总/315-9959 (2).png,7f4f5eeb69b802f0016e10d0036edc3aee485fb4197f9ac0d8b369622b4ba217,.asset-staging/extracted/7-PNG/微信图片_20260121124238_21_3.png,315-9959 (2).png,.png,7309013,3456,3456,315-9959,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
3eb6f00b48dc,original assets/网站产品照片/抠图效果图/汇总/315-9959.png,original assets/网站产品照片/抠图效果图/汇总/315-9959.png,cf216bee26587da950218da5ca3b479186f414adf6ca61984904f9abd9d30a11,.asset-staging/extracted/7-PNG/微信图片_20260121094537_4_2.png,315-9959.png,.png,10574064,3750,3750,315-9959,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
005eeba35afb,original assets/网站产品照片/抠图效果图/汇总/335-6220.png,original assets/网站产品照片/抠图效果图/汇总/335-6220.png,90d7a857ea02496b56a723e964b8a53551a15fd63f3ac52930f44b0df1eebb37,original assets/网站产品照片/1产品图汇总/335-6220.png,335-6220.png,.png,10928865,4196,4197,335-6220,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
dfb96311420e,original assets/网站产品照片/抠图效果图/汇总/3412E.png,original assets/网站产品照片/抠图效果图/汇总/3412E.png,90251250ed3f0a5630dd53014cde9bb53aefd67be3f2dc96d0c7286f30e679af,original assets/网站产品照片/1产品图汇总/3412E.png,3412E.png,.png,8977483,3072,3072,3412E,filename,medium,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
8e03f23e8305,original assets/网站产品照片/抠图效果图/汇总/37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,original assets/网站产品照片/抠图效果图/汇总/37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,3f1c6a83fc92a63a282a6841bda480ecda99a738a9cd87fde981257faaa8b2a1,original assets/网站产品照片/1产品图汇总/37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,37b1708158a6d6d61561f3ab7f0ad43(1)(1).png,.png,1655640,1706,1279,,none,unreadable,Product type requires visual review.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
ec02681013ee,original assets/网站产品照片/抠图效果图/汇总/388-1307 (2).png,original assets/网站产品照片/抠图效果图/汇总/388-1307 (2).png,c616e55758dc5f6c065d0955fc12200f2ec903f9e59ad6a1d1904ccdec534180,.asset-staging/extracted/7-PNG/微信图片_20260121124240_23_3.png,388-1307 (2).png,.png,4244844,3204,3204,388-1307,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
bb2b9fd3936b,original assets/网站产品照片/抠图效果图/汇总/388-1307.png,original assets/网站产品照片/抠图效果图/汇总/388-1307.png,d1f3b0f36c807ad0addb23d337d298d94809885f9b64bf97c239f7fedd931036,.asset-staging/extracted/7-PNG/微信图片_20260121094535_1_2.png,388-1307.png,.png,3255412,3060,3060,388-1307,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
bbf08f11e75d,original assets/网站产品照片/抠图效果图/汇总/4385682(1).jpg,original assets/网站产品照片/抠图效果图/汇总/4385682(1).jpg,a59a0310b8dc20aa4777ddfc253a181a31817cc6c6d6bbb1dd62b62868043d3b,original assets/网站产品照片/1产品图汇总/438-5682 点火变压器/4385682(1).jpg,4385682(1).jpg,.jpg,642192,4515,2764,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
fe1eddfc914d,original assets/网站产品照片/抠图效果图/汇总/497-5606 (2).png,original assets/网站产品照片/抠图效果图/汇总/497-5606 (2).png,daa43b4afeacd33a6238718d5abcdd5679305f17611d7aa4c83328804999e562,original assets/网站产品照片/1产品图汇总/497-5606 (2).png,497-5606 (2).png,.png,4049837,2160,3840,497-5606,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
d32c905507b5,original assets/网站产品照片/抠图效果图/汇总/497-5606.png,original assets/网站产品照片/抠图效果图/汇总/497-5606.png,d3c69e88a632440a94323292624e8f451eb10d8dc9eff116e7eac761a3f1f77a,original assets/网站产品照片/1产品图汇总/497-5606.png,497-5606.png,.png,1021760,1279,1279,497-5606,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
420eb78f56d5,original assets/网站产品照片/抠图效果图/汇总/541-1441.jpg,original assets/网站产品照片/抠图效果图/汇总/541-1441.jpg,ba86296c26c2b82c2d55f231690fced89f7b90fa2d171d169743ad4247b75d07,original assets/网站产品照片/1产品图汇总/541-1441.jpg,541-1441.jpg,.jpg,131786,1213,1086,541-1441,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,medium,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
da4e0f9886ca,original assets/网站产品照片/抠图效果图/汇总/589-7674.png,original assets/网站产品照片/抠图效果图/汇总/589-7674.png,2a36b33d6a58f32f6f5663a815bf5213f13ba3cc59acdad0d10f3a9081b35626,original assets/网站产品照片/1产品图汇总/589-7674.png,589-7674.png,.png,8966670,4512,4512,589-7674,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
a55949245e05,original assets/网站产品照片/抠图效果图/汇总/6I-2358.png,original assets/网站产品照片/抠图效果图/汇总/6I-2358.png,345187a8724d9b0e09f64941db16a4f151abe3bb1ef8ecc9d53382345a57695b,original assets/网站产品照片/1产品图汇总/6I-2358.png,6I-2358.png,.png,14065194,4096,4096,6I-2358,filename,high,CAT-compatible part number detected; application needs fitment confirmation.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
24192ec0c96e,original assets/网站产品照片/抠图效果图/汇总/7ef534aad22e3d8860b2db39baffe7b9(1)(1).png,original assets/网站产品照片/抠图效果图/汇总/7ef534aad22e3d8860b2db39baffe7b9(1)(1).png,a69c80d5b8e5e3926f8559f17b39ec41a907a621c77fe1ee59b3cc8dcd2cea95,original assets/网站产品照片/1产品图汇总/7ef534aad22e3d8860b2db39baffe7b9(1)(1).png,7ef534aad22e3d8860b2db39baffe7b9(1)(1).png,.png,6777974,4263,2014,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
106715388840,original assets/网站产品照片/抠图效果图/汇总/a62272d8bcbc469c42037a5d81de0211(1).jpg,original assets/网站产品照片/抠图效果图/汇总/a62272d8bcbc469c42037a5d81de0211(1).jpg,59627bad3c37b397f36d69dac62d025eec9b0b9afc95b70a96acf5e67c407d52,original assets/网站产品照片/1产品图汇总/a62272d8bcbc469c42037a5d81de0211(1).jpg,a62272d8bcbc469c42037a5d81de0211(1).jpg,.jpg,756975,3909,1431,,none,unreadable,Product type requires visual review.,Needs Review,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",no_part_number,,,False,
0166dc1ef9cd,original assets/网站产品照片/抠图效果图/汇总/C15 (2).jpg,original assets/网站产品照片/抠图效果图/汇总/C15 (2).jpg,47bed69b90a5d59c1a98a24be448796ee3652704e3be8b38ba2f25fba43049c1,original assets/网站产品照片/1产品图汇总/C15 (2).jpg,C15 (2).jpg,.jpg,47899,548,505,C15,filename,medium,Diesel engine component or related replacement part.,Engine Parts,low,low resolution,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
638ff65b29b6,original assets/网站产品照片/抠图效果图/汇总/C15 (2).png,original assets/网站产品照片/抠图效果图/汇总/C15 (2).png,6c0f38fe07ca027d3d02da58565006150a83f9ecd9725ac7af51d5b8394d1d35,original assets/网站产品照片/1产品图汇总/C15 (2).png,C15 (2).png,.png,12341700,3449,3450,C15,filename,medium,Diesel engine component or related replacement part.,Engine Parts,high,,"Clean the product photo while preserving the exact part: crop to the part, remove distracting background clutter, correct exposure and white balance, keep labels and part-number markings legible, avoid changing the physical product shape, and output a realistic catalog-ready industrial product image.",pending_lookup,,,False,
